Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;VLADIMIR BILEK;IVAN KOMAK
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DONJI ANDRIJEVCI;005;SREDANCI;DRUŠTVENI DOM U SREDANCIMA;SREDANCI 24;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DONJI ANDRIJEVCI;006;DONJI ANDRIJEVCI;"OSNOVAN ŠKOLA ""V.C. EMIN"" DONJI ANDRIJEVCI";DONJI ANDRIJEVCI, TRG KRALJA TOMISLAVA 8;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DRAGALIÆ;001;GORICE;DRUŠTVENI DOM GORICE;GORICE 58;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DRAGALIÆ;002;DRAGALIÆ;DRUŠTVENI DOM DRAGALIÆ;TRG.SV. IVANA KRSTITELJA 2;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DRAGALIÆ;003;POLJANE;KUÆA NIKOLE BANJEGLAV;POLJANE 76 A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DRAGALIÆ;004;MEDARI;DRUŠTVENI DOM MEDARI;MEDARI 158 B;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DRAGALIÆ;005;MAŠIÆ;DRUŠTVENI DOM MAŠIÆ;MAŠIÆ 78;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;DRAGALIÆ;006;DONJI BOGIÆEVCI;"LOVAÈKA KUÆA LOVAÈKE UDRUGE ""PODLOŽJE KLJUÈEVI""";DONJI BOGIÆEVCI 44;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;001;GARÈIN;OSNOVNA ŠKOLA U GARÈINU - UÈIONICA BR: 1;GARÈIN;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;002;GARÈIN;OSNOVNA ŠKOLA U GARÈINU - UÈIONICA BR: 2;GARÈIN;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;003;SELNA;DRUŠTVENI DOM U SELNI;SELNA 59;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;004;BICKO SELO;OSNOVNA ŠKOLA U BICKOM SELU;BICKO SELO, STJEPANA RADIÆA KBR. 93;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;005;SAPCI;OSNOVNA ŠKOLA U SAPCIMA;SAPCI, SAPCI KBR. 25;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;006;VRHOVINA;DRUŠTVENI DOM U VRHOVINI;VRHOVINA, TRG BRAÆE RADIÆA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;007;KLOKOÈEVIK;DRUŠTVENI DOM U KLOKOÈEVIKU;KLOKOÈEVIK, ULICA BANA JELAÈIÆA 23;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;008;TRNJANI;OSNOVNA ŠKOLA U TRNJANIMA;TRNJANI, SVETOG MARKA KBR. 41;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GARÈIN;009;ZADUBRAVLJE;OSNOVNA ŠKOLA U ZADUBRAVLJU;ZADUBRAVLJE, SLAVONSKA ULICA KBR. 96;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJA VRBA;001;GORNJA VRBA;MJESNI DOM GORNJA VRBA;GORNJA VRBA, BRAÆE RADIÆ 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJA VRBA;002;GORNJA VRBA;"PODRUÈNA ŠKOLA ""VLADIMIR NAZOR"" U GORNJOJ VRBI";GORNJA VRBA, VRBSKIH ŽRTAVA 102;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJA VRBA;003;GORNJA VRBA;"PODRUÈNA ŠKOLA ""VLADIMIR NAZOR"" U GORNJOJ VRBI";GORNJA VRBA, VRBSKIH ŽRTAVA 102;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJA VRBA;004;DONJA VRBA;"PODRUÈNA ŠKOLA ""IVAN GORAN KOVAÈIÆ"" U DONJOJ VRBI";DONJA VRBA, SV. FILIPA I JAKOVA 21;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJA VRBA;005;DONJA VRBA;NOVI MJESNI DOM U DONJOJ VRBI;DONJA VRBA, SV. FILIPA I JAKOVA 139;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJI BOGIÆEVCI;001;GORNJI BOGIÆEVCI;HRVATSKI SELJAÈKI DOM GORNJI BOGIÆEVCI;TRG HRVATSKIH BRANITELJA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJI BOGIÆEVCI;002;DUBOVAC;DRUŠTVENI DOM DUBOVAC;DUBOVAC 66;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJI BOGIÆEVCI;003;KOSOVAC;DRUŠTVENI DOM U KOSOVCU;KOSOVAC;3;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJI BOGIÆEVCI;004;SMRTIÆ;DRUŠTVENI DOM U SMRTIÆU;SMRTIÆ;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GORNJI BOGIÆEVCI;005;TRNAVA;OBITELJSKA KUÆA MARINKA VIDIÆ;TRNAVA 26;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GUNDINCI;001;GUNDINCI;OSNOVNA ŠKOLA AUGUSTA ŠENOE GUNDINCI - U DONJEM HOLU;GUNDINCI, STJEPANA RADIÆA 3;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GUNDINCI;002;GUNDINCI;OSNOVNA ŠKOLA AUGUSTA ŠENOE GUNDINCI-UÈIONICA BROJ 2;GUNDINCI, STJEPANA RADIÆA 3;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GUNDINCI;003;GUNDINCI;OSNOVNA ŠKOLA AUGUSTA ŠENOE GUNDINCI-UÈIONICA BROJ 3;GUNDINCI, STJEPANA RADIÆA 3;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;GUNDINCI;004;GUNDINCI;OSNOVNA ŠKOLA AUGUSTA ŠENOE GUNDINCI - U DONJEM HOLU;GUNDINCI, STJEPANA RADIÆA 3;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;KLAKAR;001;RUŠÈICA;MJESNI DOM U RUŠÈICI;RUŠÈICA, IVANE BRLIÆ MAŽURANIÆ 3;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;KLAKAR;002;RUŠÈICA;MJESNI DOM U RUŠÈICI;RUŠÈICA, IVANE BRLIÆ MAŽURANIÆ 3;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;KLAKAR;003;GORNJA BEBRINA;"O.Š. ""VLADIMIR NAZOR"" PODRUÈNA ŠKOLA U GORNJOJ BEBRINI";GORNJA BEBRINA 62;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;KLAKAR;004;DONJA BEBRINA;MJESNI DOM U DONJOJ BEBRINI;DONJA BEBRINA 63;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;KLAKAR;005;KLAKAR;MJESNI DOM U KLAKARU;KLAKAR 26/A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;001;MAGIÆ MALA;OSNOVNA ŠKOLA;MAGIÆ MALA, BRANKA BERTOVIÆA 6;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;002;SEOCE;OŠ SEOCE;SEOCE 68;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;003;SIÈE;OSNOVNA ŠKOLA;SIÈE, STJEPANA RADIÆA 17;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;004;DONJI LIPOVAC;OSNOVNA ŠKOLA;DONJI LIPOVAC 44;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;005;SREDNJI LIPOVAC;OSNOVNA ŠKOLA U SREDNJEM LIPOVCU;SREDNJI LIPOVAC 66;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;006;GORNJI LIPOVAC;MJESNI DOM GORNJI LIPOVAC;GORNJI LIPOVAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;007;STARA KAPELA;MJESNI DOM STARA KAPELA;STARA KAPELA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;008;PAVLOVCI;OSNOVNA ŠKOLA PAVLOVCI;PAVLOVCI 33;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;009;BILI BRIG;OSNOVNA ŠKOLA;BILI BRIG 42;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;010;NOVA KAPELA;VATROGASNI DOM;NOVA KAPELA, VLADIMIRA NAZORA BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;011;NOVA KAPELA;HRVATSKI DOM;NOVA KAPELA, TRG KRALJA TOMISLAVA 9;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;012;DRAGOVCI;OSNOVNA ŠKOLA;DRAGOVCI 115 A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;013;BATRINA;MJESNI DOM;BATRINA, M.A.RELKOVIÆA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;NOVA KAPELA;014;BATRINA;"OŠ ""ANTUN MIHANOVIÆ"" BATRINA";BATRINA, STJEPANA RADIÆA 156;1;1;1;1;0;1;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OKUÈANI;001;OKUÈANI;DOM KULTURE /KINO DVORANA/ OKUÈANI;TRG DR.FRANJE TUÐMANA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OKUÈANI;002;OKUÈANI;DJEÈJI VRTIÆ U OKUÈANIMA;GRIGORA VITEZA BB;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OKUÈANI;003;ÈOVAC;DRUŠTVENI DOM U ÈOVCU;ÈOVAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OKUÈANI;004;LAÐEVAC;PODRUÈNA ŠKOLA U LAÐEVCU;LAÐEVAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OKUÈANI;005;CAGE;DRUŠTVENI DOM U CAGAMA;CAGE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OKUÈANI;006;TRNAKOVAC;DRUŠTVENI DOM U TRNAKOVCU;TRNAKOVAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;001;OPRISAVCI;"OSNOVNA ŠKOLA ""STJEPAN RADIÆ"" OPRISAVCI";OPRISAVCI, TRG SVETOG KRIŽA 19;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;002;OPRISAVCI;POSLOVNI PROSTOR MATE AKŠAMOVIÆ-OPRISAVCI , SAVSKA ULICA 97;OPRISAVCI, SAVSKA ULICA 97;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;003;TRNJANSKI KUTI;"OŠ ""STJEPAN RADIÆ"" PODRUÈNA ŠKOLA U TRNJANSKIM KUTIMA";TRNJANSKI KUTI KBR. 72;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;004;POLJANCI;"OŠ ""STJEPAN RADIÆ"" PODRUÈNA ŠKOLA U POLJANCIMA";POLJANCI KBR. 46;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;005;SVILAJ;DRUŠTVENA ZGRADA U SVILAJU;SVILAJ 36;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;006;STRUŽANI;KUÆA MATIJE ZEÈIÆ, STRUŽANI 16/A;STRUŽANI KBR. 16/A;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;007;ZOLJANI;DRUŠTVENI DOM U ZOLJANIMA;ZOLJANI 23;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;008;PRNJAVOR;DRUŠTVENI DOM U PRNJAVORU;PRNJAVOR KBR. 40;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;OPRISAVCI;009;NOVI GRAD;"OŠ ""STJEPAN RADIÆ"" PODRUÈNA ŠKOLA U NOVOM GRADU";NOVI GRAD KBR. 71;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;001;RADOVANJE;DRUŠTVENI DOM RADOVANJE;RADOVANJE  BB;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;002;ORIOVAC;"PROSTORIJE KUD-A ""L. I. ORIOVÈANIN"" ORIOVAC";ORIOVAC, FRANKOPANSKA 20;3;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;003;SLAVONSKI KOBAŠ;"PODRUÈNA ŠKOLA ""DR. STJEPAN ILIJAŠEVIÆ"" SLAVONSKI KOBAŠ";SLAVONSKI KOBAŠ;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;004;LUŽANI;DRUŠTVENI DOM U LUŽANIMA;LUŽANI;1;1;1;1;0;1;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;005;CIGLENIK;PODRUÈNA ŠKOLA  U CIGLENIKU;CIGLENIK;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;006;BEÈIC;PROSTOR MJESNOG ODBORA BEÈIC;BEÈIC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;007;ŽIVIKE;DRUŠTVENI DOM ŽIVIKE;ŽIVIKE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;008;PRIÈAC;DRUŠTVENI DOM U PRIÈCU;PRIÈAC;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;009;ORIOVAC;OPÆINSKA ZGRADA ORIOVAC-PROSTORIJA KOMUNALNOG REDARA;ORIOVAC;1;1;1;1;0;1;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;010;KUJNIK;DRUŠTVENI DOM U KUJNIKU;KUJNIK;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;ORIOVAC;011;MALINO;DRUŠTVENI DOM U MALINU;MALINO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;001;TOMICA;DRUŠTVENI DOM U TOMICI;TOMICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;002;RASTUŠJE;DRUŠTVENI DOM U RASTUŠJU;RASTUŠJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;003;GRABARJE;DRUŠTVENI DOM U GRABARJU;GRABARJE;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;004;KINDROVO;DRUŠTVENI DOM U KINDROVU;KINDROVO;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;005;ORIOVÈIÆ;DRUŠTVENI DOM U ORIOVÈIÆU;ORIOVÈIÆ;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;006;PODCRKAVLJE;ZGRADA OPÆINE U  PODCRKAVLJU;PODCRKAVLJE, TRG 108. ZNG BR. 11;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;007;DUBOVIK;DRUŠTVENI DOM U DUBOVIKU;DUBOVIK;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;008;DONJI SLATINIK;DRUŠTVENI DOM U DONJEM SLATINIKU;DONJI SLATINIK;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;009;GLOGOVICA;DRUŠTVENI DOM U GLOGOVICI;GLOGOVICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;010;BRODSKI ZDENCI;DRUŠTVENI DOM U BRODSKIM ZDENCIMA;BRODSKI ZDENCI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;PODCRKAVLJE;011;GORNJI SLATINIK;DRUŠTVENI DOM U GORNJEM SLATINIKU;GORNJI SLATINIK;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;001;REŠETARI;OSNOVNA ŠKOLA U REŠETARIMA;VLADIMIRA NAZORA 23;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;002;REŠETARI;OSNOVNA ŠKOLA U REŠETARIMA;VLADIMIRA NAZORA 23;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;003;BUKOVICA;DOM U BUKOVICI;BUKOVICA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;004;ADŽAMOVCI;OSNOVNA ŠKOLA U ADŽAMOVCIMA;S. RADIÆA 3;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;005;ZAPOLJE;DOM U ZAPOLJU;IVANA ZAPOLJSKOG 88;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;006;BRÐANI;DOM U BRÐANIMA;BRÐANI;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;007;DREŽNIK;DOM U DREŽNIKU;DREŽNIK;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;REŠETARI;008;GUNJAVCI;OSNOVNA ŠKOLA U GUNJAVCIMA;HRVATSKIH BRANITELJA;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;001;SIBINJ;"OSNOVNA ŠKOLA ""IVAN MAŽURANIÆ"" SIBINJ";SIBINJ, 108. BRIGADE ZNG 4;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;002;SIBINJ;"OSNOVNA ŠKOLA ""IVAN MAŽURANIÆ"" SIBINJ";SIBINJ, 108. BRIGADE ZNG 4;1;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;003;SIBINJ;"OSNOVNA ŠKOLA ""IVAN MAŽURANIÆ"" SIBINJ";SIBINJ, 108. BRIGADE ZNG 4;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;004;GROMAÈNIK;DRUŠTVENI DOM GROMAÈNIK;GROMAÈNIK, DR. FRANJE TUÐMANA 98;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;005;BARTOLOVCI;DRUŠTVENI DOM BARTOLOVCI;BARTOLOVCI, HRVATSKIH BRANITELJA 86/C;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;006;SLOBODNICA;"OSNOVNA ŠKOLA ""IVAN MAŽURANIÆ"" SIBINJ";SLOBODNICA, TRG SVETOG MARKA 1;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;007;SLOBODNICA;VATROGASNI DOM U SLOBODNICI;SLOBODNICA, TRG SVETOG MARKA 11;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;008;JAKAÈINA;DRUŠTVENI DOM JAKAÈINA;JAKAÈINA MALA 37;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;009;GRGUREVIÆI;"OŠ ""I.MAŽURANIÆ"" SIBINJ, PODRUÈNA ŠKOLA GRGUREVIÆI";GRGUREVIÆI 29;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;010;RAVAN;OSNOVNA ŠKOLA RAVAN, RAVAN BR. 30;RAVAN BR. 30;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;011;GORNJI ANDRIJEVCI;DRUŠTVENI DOM GORNJI ANDRIJEVCI;GORNJI ANDRIJEVCI 81;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIBINJ;012;GRIŽIÆI;OSNOVNA ŠKOLA GRIŽIÆI, GRIŽIÆI BR. 9;GRIŽIÆI BR. 9;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIKIREVCI;001;SIKIREVCI;OSNOVNA ŠKOLA SIKIREVCI UÈIONICA BR: 2.;SIKIREVCI, LJUDEVITA GAJA 11;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIKIREVCI;002;SIKIREVCI;OSNOVNA ŠKOLA SIKIREVCI UÈIONICA BR: 3;SIKIREVCI, LJUDEVITA GAJA 11;0;0;0;0;0;0;0
012;XII. IZBORNA JEDINICA;12;BRODSKO-POSAVSKA ŽUPANIJA;opæina;SIKIREVCI;003;SIKIREVCI;OSNOVANA ŠKOLA SIKIREVCI UÈIONICA BR. 4;SIKIREVCI, LJUDEVITA GAJA 11;0;0;0;0;0;0;0
