date,IDS,centar,NSR,HSS,STRIP,HSLS,SIP,Fokus,NHR,HSU,Most,GL,Mozemo,HDSSB,RF,HNS,SDP,Glas,NLMK,ZZ,Restart,Pametno,START,BM365,SKORO,HDZ,HS
2020-05-15,1.97,,,2.56,,0.65,1.27,,0.65,1.02,4.92,,,,,1.46,29.75,0.78,,1.16,,1.79,1.41,1.11,12,32.64,0.69
2020-05-16,1.95,,,2.54,,0.65,1.27,,0.65,1.07,4.95,,,,,1.43,29.73,0.81,,1.15,,1.86,1.52,1.1,12.04,32.65,0.69
2020-05-17,1.93,,,2.53,,0.64,1.27,,0.66,1.12,4.97,,,,,1.4,29.7,0.84,,1.13,,1.93,1.63,1.08,12.08,32.66,0.68
2020-05-18,1.91,,,2.51,,0.64,1.27,,0.67,1.17,5,,,,,1.38,29.68,0.86,,1.12,,2,1.73,1.07,12.12,32.67,0.68
2020-05-19,1.92,,,2.49,,0.59,1.46,,,1.17,5.04,,,,,1.24,29.56,0.85,,1.29,,2.09,1.84,1,12.28,32.64,0.67
2020-05-20,1.94,,,2.47,,0.54,1.64,,,1.18,5.07,,,,,1.1,29.43,0.84,,1.46,,2.19,1.95,0.94,12.45,32.61,0.67
2020-05-21,1.96,,,,,0.49,1.83,,,1.18,5.11,2.95,,0.87,,0.97,,,,1.63,28.37,2.28,2.06,0.88,12.61,32.59,
2020-05-22,1.96,,,,,0.49,1.82,,,1.18,5.11,2.96,,0.85,,0.98,,,,1.66,28.39,2.28,2.06,0.89,12.66,32.6,
2020-05-23,1.96,,,,,0.49,1.8,,,1.18,5.12,2.97,,0.83,,1,,,,1.68,28.41,2.28,2.07,0.9,12.71,32.61,
2020-05-24,1.96,,,,,0.49,1.79,,,1.19,5.12,2.98,,0.82,,1.01,,,,1.71,28.43,2.28,2.07,0.92,12.75,32.63,
2020-05-25,1.96,,,,,0.49,1.77,,,1.19,5.13,2.99,,0.8,,1.03,,,,1.73,28.45,2.28,2.08,0.93,12.8,32.64,
2020-05-26,1.96,,,,,0.49,1.76,,,1.19,5.14,3,,0.79,,1.04,,,,1.76,28.47,2.28,2.09,0.94,12.85,32.65,
2020-05-27,1.96,,,,,0.49,1.75,,,1.2,5.14,3.01,,0.77,,1.06,,,,1.78,28.49,2.28,2.09,0.96,12.89,32.67,
2020-05-28,1.96,,,,,0.49,1.73,,,1.2,5.15,3.02,,0.75,,1.07,,,,1.81,28.51,2.28,2.1,0.97,12.94,32.68,
2020-05-29,1.96,,,,,0.49,1.72,,,1.2,5.15,3.03,,0.74,,1.09,,,,1.83,28.53,2.28,2.1,0.99,12.99,32.69,
2020-05-30,1.96,,,,,0.49,1.7,,,1.2,5.16,3.04,,0.72,,1.1,,,,1.86,28.54,2.28,2.11,1,13.04,32.71,
2020-05-31,1.96,,,,,0.49,1.69,,,1.21,5.16,3.05,,0.71,,1.11,,,,1.88,28.56,2.28,2.11,1.01,13.08,32.72,
2020-06-01,1.96,,,,,0.49,1.67,,,1.21,5.17,3.06,,0.69,,1.13,,,,1.91,28.58,2.28,2.12,1.03,13.13,32.73,
2020-06-02,1.96,,,,,0.49,1.66,,,,5.18,3.08,,0.67,,1.14,,,,1.93,28.6,2.28,2.12,1.04,13.18,32.74,
2020-06-03,1.96,,,,,0.49,1.64,,,,5.18,3.09,,0.66,,1.16,,,,1.96,28.62,2.28,2.13,1.05,13.22,32.76,
2020-06-04,1.96,,,,,0.49,1.63,,,,5.19,3.1,,0.64,,1.17,,,,1.98,28.64,2.28,2.14,1.07,13.27,32.77,
2020-06-05,,,,,,0.49,1.62,,,,5.19,3.11,,0.62,,1.19,,,,2.01,28.66,2.28,2.14,1.08,13.32,32.78,
2020-06-06,,,,,,0.49,1.61,,,,5.29,3.23,,0.61,,1.17,,,,2.06,28.55,2.38,2.14,1.05,13.25,32.89,
2020-06-07,,,,,,0.49,1.61,,,,5.39,3.35,,0.59,,1.14,,,,2.11,28.44,2.47,2.14,1.03,13.18,32.99,
2020-06-08,,,,,,0.49,1.61,,,,5.48,3.46,,0.58,,1.12,,,,2.17,28.33,2.56,2.14,1,13.11,33.1,
2020-06-09,,,,,,0.49,1.61,,,,5.58,3.58,,0.56,,1.1,,,,2.22,28.22,2.65,2.14,0.98,13.05,33.2,
2020-06-10,,,,,,0.5,1.61,,,,5.68,3.7,,0.54,,1.08,,,,2.28,28.11,2.74,2.13,0.95,12.98,33.3,
2020-06-11,,,,,,0.5,,,,,5.77,3.82,,0.53,,1.06,,,,2.33,28,2.83,,0.93,12.91,33.41,
2020-06-12,,,,,,0.5,,,,,5.87,3.94,,0.51,,1.03,,,,2.38,27.89,2.92,,0.9,12.84,33.51,
2020-06-13,,,,,,0.5,,,,,5.97,4.06,,0.5,,1.01,,,,2.44,27.78,3.01,,0.88,12.78,33.62,
2020-06-14,,,,,,0.5,,,,,6.06,4.18,,0.48,,0.99,,,,2.49,27.68,3.1,,0.85,12.71,33.72,
2020-06-15,,,,,,0.5,,,,,6.16,4.3,,0.46,,0.97,,,,2.55,27.57,3.19,,0.82,12.64,33.83,
2020-06-16,,,,,,0.5,,,,,6.25,4.42,,0.45,,0.95,,,,2.6,27.46,3.28,,0.8,12.57,33.93,
2020-06-17,,,,,,0.5,,,,,6.35,4.54,,0.43,,0.92,,,,2.65,27.35,3.37,,0.77,12.51,34.03,
2020-06-18,,,,,,0.5,,,,,6.45,4.66,,0.41,,0.9,,,,2.71,27.24,3.46,,0.75,12.44,34.14,
2020-06-19,,,,,,0.5,,,,,6.54,4.78,,0.4,,0.88,,,,2.76,27.13,3.55,,0.72,12.37,34.24,
2020-06-20,,,,,,0.5,,,,,6.64,4.89,,0.38,,0.86,,,,2.82,27.02,3.65,,0.7,12.3,34.35,
2020-06-21,,,,,,0.5,,,,,6.74,5.01,,0.37,,0.84,,,,2.87,26.91,3.74,,0.67,12.24,34.45,
2020-06-22,,,,,,0.5,,,,,6.83,5.13,,0.35,,0.81,,,,2.92,26.8,3.83,,0.64,12.17,34.56,
2020-06-23,,,,,,0.5,,,,,6.93,5.25,,0.33,,0.79,,,,2.98,26.69,3.92,,0.62,12.1,34.66,
2020-06-24,,,,,,0.5,,,,,7.03,5.37,,0.32,,0.77,,,,3.03,26.58,4.01,,0.59,12.03,34.76,
2020-06-25,,,,,,0.5,,,,,7.06,5.52,,0.3,,0.82,,,,2.96,26.43,4.01,,0.59,11.93,34.99,
2020-06-26,,,,,,0.5,,,,,7.09,5.67,,0.29,,0.87,,,,2.89,26.27,4,,0.59,11.82,35.22,
2020-06-27,,,,,,0.5,,,,,7.13,5.82,,0.27,,0.91,,,,2.82,26.11,4,,0.59,11.72,35.44,
2020-06-28,,,,,,0.5,,,,,7.16,5.96,,0.25,,0.96,,,,2.75,25.96,4,,0.59,11.62,35.67,
2020-06-29,,,,,,0.5,,,,,7.19,6.11,,0.24,,1.01,,,,2.68,25.8,4,,0.59,11.51,35.9,
2020-06-30,,,,,,0.5,,,,,7.22,6.26,,0.22,,1.06,,,,2.61,25.65,3.99,,0.59,11.41,36.13,
2020-07-01,,,,,,0.5,,,,,7.26,6.41,,0.2,,1.11,,,,2.54,25.49,3.99,,0.59,11.31,36.35,
2020-07-02,,,,,,0.5,,,,,7.29,6.56,,0.19,,1.16,,,,2.47,25.34,3.99,,0.59,11.2,36.58,
2020-07-03,,,,,,0.5,,,,,7.32,6.7,,0.17,,1.2,,,,2.4,25.18,3.99,,0.59,11.1,36.81,
2020-07-04,,,,,,0.51,,,,,7.36,6.85,,0.16,,1.25,,,,2.33,25.03,3.98,,0.59,10.99,37.03,
2020-07-05,,,,,,,,,,,7.39,7,,,,1.3,,,,2.26,24.87,3.98,,0.59,10.89,37.26,
2020-07-06,,,,,,,,,,,7.46,,,,,1.25,23.51,,,2.25,,3.87,,0.64,10.76,37.19,
2020-07-07,,,,,,,,,,,7.52,,,,,1.19,23.38,,,2.25,,3.76,,0.7,10.64,37.13,
2020-07-08,,,,,,,,,,,7.59,,,,,1.14,23.26,,,2.24,,3.65,,0.75,10.51,37.06,
2020-07-09,,,,,,,,,,,7.66,,,,,1.08,23.13,,,2.24,,3.54,,0.81,10.38,37,
2020-07-10,,,,,,,,,,,7.73,,,,,1.03,23.01,,,2.23,,3.43,,0.86,10.25,36.93,
2020-07-11,,,,,,,,,,,7.79,,,,,0.98,22.88,,,2.23,,3.32,,0.91,10.13,36.87,
2020-07-12,,,,,,,,,,,7.86,,,,,0.92,22.75,,,2.22,,3.2,,0.97,10,36.8,
2020-07-13,,,,,,,,,,,7.93,,,,,0.87,22.63,,,2.21,,3.09,,1.02,9.87,36.74,
2020-07-14,,,,,,,,,,,8,,,,,0.82,22.5,,,2.21,,2.98,,1.08,9.74,36.67,
2020-07-15,,,,,,,,,,,8.06,,,,,0.76,22.38,,,2.2,,2.87,,1.13,9.62,36.61,
2020-07-16,,,,,,,,,,,8.13,,,,,0.71,22.25,,,2.2,,2.76,,1.18,9.49,36.54,
2020-07-17,,,,,,,,,,,8.2,,,,,0.65,22.12,,,2.19,,2.65,,1.24,9.36,36.48,
2020-07-18,,,,,,,,,,,8.26,,,,,0.6,22,,,2.18,,2.54,,1.29,9.23,36.41,
2020-07-19,,,,,,,,,,,8.33,,,,,0.55,21.87,,,2.18,,2.43,,1.35,9.11,36.35,
2020-07-20,,,,,,,,,,,8.4,,10.22,,,0.49,21.75,,,2.17,,2.32,,1.4,8.98,36.28,
2020-07-21,,,,,,,,,,,8.42,,10.26,,,0.51,21.68,,,2.16,,2.28,,1.4,8.98,36.3,
2020-07-22,,,,,,,,,,,8.44,,10.31,,,0.53,21.62,,,2.15,,2.24,,1.39,8.97,36.33,
2020-07-23,,,,,,,,,,,8.47,,10.36,,,0.55,21.55,,,2.14,,2.2,,1.39,8.97,36.35,
2020-07-24,,,,,,,,,,,8.49,,10.41,,,0.57,21.48,,,2.13,,2.16,,1.39,8.97,36.37,
2020-07-25,,,,,,,,,,,8.51,,10.46,,,0.59,21.42,,,2.12,,2.12,,1.38,8.96,36.4,
2020-07-26,,,,,,,,,,,8.54,,10.51,,,0.61,21.35,,,2.11,,2.09,,1.38,8.96,36.42,
2020-07-27,,,,,,,,,,,8.56,,10.56,,,0.63,21.29,,,2.1,,2.05,,1.38,8.96,36.44,
2020-07-28,,,,,,,,,,,8.58,,10.6,,,0.65,21.22,,,2.09,,2.01,,1.37,8.95,36.47,
2020-07-29,,,,,,,,,,,8.6,,10.65,,,0.67,21.15,,,2.08,,1.97,,1.37,8.95,36.49,
2020-07-30,,,,,,,,,,,8.63,,10.7,,,0.69,21.09,,,2.07,,1.93,,1.37,8.95,36.51,
2020-07-31,,,,,,,,,,,8.65,,10.75,,,0.71,21.02,,,2.06,,1.89,,1.36,8.94,36.54,
2020-08-01,,,,,,,,,,,8.67,,10.8,,,0.72,20.96,,,2.05,,1.85,,1.36,8.94,36.56,
2020-08-02,,,,,,,,,,,8.69,,10.85,,,0.74,20.89,,,2.03,,1.82,,1.36,8.94,36.58,
2020-08-03,,,,,,,,,,,8.72,,10.89,,,0.76,20.82,,,2.02,,1.78,,1.35,8.94,36.61,
2020-08-04,,,,,2.82,,,,,,8.74,,10.94,,,0.78,20.76,,,2.01,,1.74,,1.35,8.93,36.63,
2020-08-05,,,,,2.78,,,,,,8.7,,10.89,,,0.8,20.7,,,2,,1.83,,1.35,8.86,36.63,
2020-08-06,,,,,2.75,,,,,,8.67,,10.83,,,0.82,20.65,,,1.99,,1.92,,1.34,8.79,36.63,
2020-08-07,,,,,2.71,,,,,,8.63,,10.77,,,0.84,20.59,,,1.98,,2.02,,1.34,8.71,36.63,
2020-08-08,,,,,2.68,,,,,,8.59,,10.72,,,0.86,20.54,,,1.97,,2.11,,1.34,8.64,36.63,
2020-08-09,,,,,2.64,,,,,,8.56,,10.66,,,0.88,20.48,,,1.96,,2.2,,1.33,8.57,36.63,
2020-08-10,,,,,2.61,,,,,,8.52,,10.6,,,0.9,20.42,,,1.95,,2.29,,1.33,8.5,36.64,
2020-08-11,,,,,2.57,,,,,,8.48,,10.55,,,0.92,20.37,,,1.94,,2.39,,1.33,8.42,36.64,
2020-08-12,,,,,2.54,,,,,,8.45,,10.49,,,0.94,20.31,,,1.93,,2.48,,1.32,8.35,36.64,
2020-08-13,,,,,2.5,,,,,,8.41,,10.43,,,0.96,20.26,,,1.92,,2.57,,1.32,8.28,36.64,
2020-08-14,,,,,2.47,,,,,,8.37,,10.38,,,0.98,20.2,,,1.91,,2.66,,1.32,8.21,36.64,
2020-08-15,,,,,2.43,,,,,,8.34,,10.32,,,1,20.14,,,1.9,,2.76,,1.31,8.13,36.64,
2020-08-16,,,,,2.4,,,,,,8.3,,10.27,,,1.02,20.09,,,1.89,,2.85,,1.31,8.06,36.64,
2020-08-17,,,,,2.36,,,,,,8.27,,10.21,,,1.04,20.03,,,1.88,,2.94,,1.31,7.99,36.64,
2020-08-18,,,,,2.33,,,,,,8.23,,10.15,,,1.05,19.98,,,1.86,,3.03,,1.3,7.92,36.64,
2020-08-19,,,,,2.32,,,,,,8.23,,10.14,,,1.04,19.99,,,1.85,,3,,1.3,7.95,36.64,
2020-08-20,,,,,2.32,,,,,,8.23,,10.13,,,1.03,20.01,,,1.83,,2.97,,1.3,7.99,36.64,
2020-08-21,,,,,2.31,,,,,,8.24,,10.11,,,1.02,20.03,,,1.81,,2.94,,1.29,8.03,36.64,
2020-08-22,,,,,2.31,,,,,,8.24,,10.1,,,1.01,20.05,,,1.79,,2.91,,1.29,8.07,36.64,
2020-08-23,,,,,2.31,,,,,,8.24,,10.09,,,1,20.06,,,1.77,,2.87,,1.29,8.11,36.63,
2020-08-24,,,,,2.3,,,,,,8.25,,10.07,,,0.99,20.08,,,1.75,,2.84,,1.28,8.15,36.63,
2020-08-25,,,,,2.3,,,,,,8.25,,10.06,,,0.98,20.1,,,1.73,,2.81,,1.28,8.19,36.63,
2020-08-26,,,,,2.29,,,,,,8.25,,10.05,,,0.96,20.11,,,1.71,,2.78,,1.28,8.23,36.63,
2020-08-27,,,,,2.29,,,,,,8.25,,10.04,,,0.95,20.13,,,1.69,,2.75,,1.27,8.26,36.63,
2020-08-28,,,,,2.28,,,,,,8.26,,10.02,,,0.94,20.15,,,1.67,,2.71,,1.27,8.3,36.63,
2020-08-29,,,,,2.28,,,,,,8.26,,10.01,,,0.93,20.17,,,1.66,,2.68,,1.27,8.34,36.62,
2020-08-30,,,,,2.27,,,,,,8.26,,10,,,0.92,20.18,,,1.64,,2.65,,1.26,8.38,36.62,
2020-08-31,,,,,2.27,,,,,,8.27,,9.98,,,0.91,20.2,,,1.62,,2.62,,1.26,8.42,36.62,
2020-09-01,,,,,2.27,,,,,,8.27,,9.97,,,0.9,20.22,,,1.6,,2.59,,1.26,8.46,36.62,
2020-09-02,,,,,2.26,,,,,,8.27,,9.96,,,0.88,20.24,,,1.58,,2.55,,1.25,8.5,36.62,
2020-09-03,,,,,2.26,,,,,,8.27,,9.95,,,0.87,20.25,,,1.56,,2.52,,1.25,8.54,36.61,
2020-09-04,,,,,2.25,,,,,,8.28,,9.93,,,0.86,20.27,,,1.54,,2.49,,1.25,8.57,36.61,
2020-09-05,,,,,2.25,,,,,,8.25,,9.91,,,0.85,20.27,,,1.52,,2.5,,1.24,8.59,36.6,
2020-09-06,,,,,2.24,,,,,,8.23,,9.89,,,0.84,20.26,,,1.5,,2.51,,1.24,8.61,36.59,
2020-09-07,,,,,2.24,,,,,,8.21,,9.87,,,0.83,20.26,,,1.48,,2.52,,1.24,8.63,36.58,
2020-09-08,,,,,2.24,,,,,,8.18,,9.85,,,0.82,20.26,,,1.47,,2.53,,1.23,8.65,36.56,
2020-09-09,,,,,2.23,,,,,,8.16,,9.83,,,0.81,20.26,,,1.45,,2.54,,1.23,8.67,36.55,
2020-09-10,,,,,2.23,,,,,,8.13,,9.81,,,0.79,20.25,,,1.43,,2.55,,1.23,8.69,36.54,
2020-09-11,,,,,2.23,,,,,,8.11,,9.79,,,0.78,20.25,,,1.41,,2.56,,1.22,8.71,36.53,
2020-09-12,,,,,2.22,,,,,,8.09,,9.77,,,0.77,20.25,,,1.39,,2.57,,1.22,8.73,36.52,
2020-09-13,,,,,2.22,,,,,,8.06,,9.75,,,0.76,20.24,,,1.37,,2.58,,1.22,8.75,36.5,
2020-09-14,,,,,2.21,,,,,,8.04,,9.73,,,0.75,20.24,,,1.35,,2.59,,1.21,8.77,36.49,
2020-09-15,,,,,2.21,,,,,,8.01,,9.71,,,0.74,20.24,,,1.33,,2.6,,1.21,8.79,36.48,
2020-09-16,,,,,2.21,,,,,,7.99,,9.69,,,0.73,20.23,,,1.31,,2.61,,1.21,8.81,36.47,
2020-09-17,,,,,2.2,,,,,,7.97,,9.67,,,0.71,20.23,,,1.29,,2.62,,1.2,8.83,36.45,
2020-09-18,,,,,2.2,,,,,,7.94,,9.65,,,0.7,20.23,,,1.28,,2.63,,1.2,8.85,36.44,
2020-09-19,,,,,2.24,,,,,,8,,9.66,,,0.71,20.26,,,1.27,,2.55,,1.2,8.86,36.38,
2020-09-20,,,,,2.29,,,,,,8.07,,9.66,,,0.72,20.29,,,1.26,,2.47,,1.19,8.87,36.33,
2020-09-21,,,,,2.34,,,,,,8.13,,9.67,,,0.73,20.32,,,1.26,,2.39,,1.19,8.89,36.27,
2020-09-22,,,,,2.38,,,,,,8.19,,9.67,,,0.74,20.35,,,1.25,,2.31,,1.19,8.9,36.21,
2020-09-23,,,,,2.43,,,,,,8.25,,9.68,,,0.75,20.38,,,1.24,,2.23,,1.18,8.91,36.15,
2020-09-24,,,,,2.47,,,,,,8.32,,9.68,,,0.76,20.41,,,1.24,,2.15,,1.18,8.92,36.09,
2020-09-25,,,,,2.52,,,,,,8.38,,9.69,,,0.77,20.44,,,1.23,,2.07,,1.18,8.93,36.03,
2020-09-26,,,,,2.56,,,,,,8.44,,9.69,,,0.78,20.47,,,1.23,,2,,1.17,8.94,35.98,
2020-09-27,,,,,2.61,,,,,,8.5,,9.7,,,0.79,20.5,,,1.22,,1.92,,1.17,8.95,35.92,
2020-09-28,,,,,2.65,,,,,,8.57,,9.7,,,0.8,20.53,,,1.21,,1.84,,1.17,8.97,35.86,
2020-09-29,,,,,2.7,,,,,,8.63,,9.71,,,0.81,20.56,,,1.21,,1.76,,1.17,8.98,35.8,
2020-09-30,,,,,2.74,,,,,,8.69,,9.72,,,0.82,20.59,,,1.2,,1.68,,1.16,8.99,35.74,
2020-10-01,,,,,2.79,,,,,,8.75,,9.72,,,0.83,20.62,,,1.19,,1.6,,1.16,9,35.68,
2020-10-02,,,,,2.83,,,,,,8.81,,9.73,,,0.84,20.65,,,1.19,,1.52,,1.16,9.01,35.62,
2020-10-03,,,,,2.88,,,,,,8.88,,9.73,,,0.85,20.68,,,1.18,,1.44,,1.15,9.02,35.57,
2020-10-04,,,,,2.93,,,,,,8.94,,9.74,,,0.86,20.71,,,1.18,,1.36,,1.15,9.03,35.51,
2020-10-05,,,,,2.97,,,,,,9,,9.74,,,0.87,20.74,,,1.17,,1.28,,1.15,9.05,35.45,
2020-10-06,,,,,2.96,,,,,,9.01,,9.71,,,0.88,20.77,,,1.18,,1.29,,1.15,9.03,35.42,
2020-10-07,,,,,2.95,,,,,,9.03,,9.67,,,0.89,20.8,,,1.2,,1.31,,1.15,9.01,35.38,
2020-10-08,,,,,2.94,,,,,,9.04,,9.63,,,0.9,20.83,,,1.21,,1.32,,1.15,9,35.35,
2020-10-09,,,,,2.93,,,,,,9.05,,9.6,,,0.9,20.86,,,1.22,,1.33,,1.15,8.98,35.31,
2020-10-10,,,,,2.92,,,,,,9.06,,9.56,,,0.91,20.88,,,1.23,,1.34,,1.15,8.97,35.28,
2020-10-11,,,,,2.92,,,,,,9.07,,9.52,,,0.92,20.91,,,1.25,,1.36,,1.15,8.95,35.25,
2020-10-12,,,,,2.91,,,,,,9.09,,9.48,,,0.93,20.94,,,1.26,,1.37,,1.15,8.93,35.21,
2020-10-13,,,,,2.9,,,,,,9.1,,9.45,,,0.94,20.97,,,1.27,,1.38,,1.15,8.92,35.18,
2020-10-14,,,,,2.89,,,,,,9.11,,9.41,,,0.95,21,,,1.29,,1.4,,1.15,8.9,35.14,
2020-10-15,,,,,2.88,,,,,,9.12,,9.37,,,0.96,21.03,,,1.3,,1.41,,1.15,8.89,35.11,
2020-10-16,,,,,2.87,,,,,,9.13,,9.34,,,0.97,21.05,,,1.31,,1.42,,1.15,8.87,35.08,
2020-10-17,,,,,2.86,,,,,,9.15,,9.3,,,0.98,21.08,,,1.33,,1.43,,1.15,8.85,35.04,
2020-10-18,,,,,2.85,,,,,,9.16,,9.26,,,0.99,21.11,,,1.34,,1.45,,1.15,8.84,35.01,
2020-10-19,,,,,2.84,,,,,,9.17,,9.23,,,1,21.14,,,1.35,,1.46,,1.15,8.82,34.97,
2020-10-20,,,,,2.83,,,,,,9.18,,9.19,,,1.01,21.17,,,1.36,,1.47,,1.15,8.81,34.94,
2020-10-21,,,,,2.82,,,,,,9.19,,9.15,,,1.02,21.2,,,1.38,,1.49,,1.15,8.79,34.91,
2020-10-22,,,,,2.81,,,,,,9.21,,9.12,,,1.03,21.23,,,1.39,,1.5,,1.15,8.77,34.87,
2020-10-23,,,,,2.8,,,,,,9.22,,9.08,,,1.04,21.25,,,1.4,,1.51,,1.15,8.76,34.84,
2020-10-24,,,,,2.79,,,,,,9.23,,9.04,,,1.05,21.28,,,1.42,,1.52,,1.15,8.74,34.81,
2020-10-25,,,,,2.78,,,,,,9.24,,9,,,1.06,21.31,,,1.43,,1.54,,1.15,8.72,34.77,
2020-10-26,,,,,2.78,,,,,,9.25,,8.97,,,1.07,21.34,,,1.44,,1.55,,1.15,8.71,34.74,
2020-10-27,,,,,2.77,,,,,,9.27,,8.93,,,1.08,21.37,,,1.46,,1.56,,1.15,8.69,34.7,
2020-10-28,,,,,2.76,,,,,,9.28,,8.89,,,1.09,21.4,,,1.47,,1.58,,1.15,8.68,34.67,
2020-10-29,,,,,2.75,,,,,,9.29,,8.86,,,1.1,21.42,,,1.48,,1.59,,1.15,8.66,34.64,
2020-10-30,,,,,2.74,,,,,,9.3,,8.82,,,1.11,21.45,,,1.49,,1.6,,1.15,8.64,34.6,
2020-10-31,,,,,2.73,,,,,,9.31,,8.78,,,1.12,21.48,,,1.51,,1.61,,1.15,8.63,34.57,
2020-11-01,,,,,2.72,,,,,,9.33,,8.75,,,1.13,21.51,,,1.52,,1.63,,1.15,8.61,34.53,
2020-11-02,,,,,2.71,,,,,,9.34,,8.71,,,1.14,21.54,,,1.53,,1.64,,1.15,8.6,34.5,
2020-11-03,,,,,2.7,,,,,,9.35,,8.67,,,1.14,21.57,,,1.55,,1.65,,1.15,8.58,34.47,
2020-11-04,,,,,2.69,,,,,,9.36,,8.64,,,1.15,21.6,,,1.56,,1.67,,1.15,8.56,34.43,
2020-11-05,,,,,2.68,,,,,,9.37,,8.6,,,1.16,21.62,,,1.57,,1.68,,1.15,8.55,34.4,
2020-11-06,,,,,2.67,,,,,,9.39,,8.56,,,1.17,21.65,,,1.59,,1.69,,1.15,8.53,34.36,
2020-11-07,,,,,2.67,,,,,,9.36,,8.51,,,1.18,21.64,,,1.59,,1.69,,1.15,8.53,34.36,
2020-11-08,,,,,2.67,,,,,,9.33,,8.46,,,1.19,21.62,,,1.59,,1.69,,1.15,8.53,34.36,
2020-11-09,,,,,2.67,,,,,,9.3,,8.41,,,1.2,21.6,,,1.59,,1.69,,1.15,8.53,34.36,
2020-11-10,,,,,2.67,,,,,,9.28,,8.36,,,1.21,21.59,,,1.59,,1.69,,1.15,8.53,34.36,
2020-11-11,,,,,2.67,,,,,,9.25,,8.3,,,1.22,21.57,,,1.59,,1.69,,1.15,8.53,34.36,
2020-11-12,,,,,2.67,,,,,,9.22,,8.25,,,1.23,21.55,,,1.6,,1.69,,1.15,8.53,34.36,
2020-11-13,,,,,2.67,,,,,,9.19,,8.2,,,1.24,21.54,,,1.6,,1.69,,1.15,8.53,34.36,
2020-11-14,,,,,2.67,,,,,,9.17,,8.15,,,1.25,21.52,,,1.6,,1.69,,1.15,8.53,34.36,
2020-11-15,,,,,2.67,,,,,,9.14,,8.1,,,1.26,21.51,,,1.6,,1.69,,1.15,8.53,34.36,
2020-11-16,,,,,2.67,,,,,,9.11,,8.05,,,1.27,21.49,,,1.6,,1.69,,1.15,8.53,34.36,
2020-11-17,,,,,,,,,,,9.08,,7.99,,,1.28,21.47,,,1.6,,,,1.15,8.53,34.36,
2020-11-18,,,,,,,,,,,9.06,,7.94,,,1.29,21.46,,,1.61,,,,1.15,8.53,34.36,
2020-11-19,,,,,,,,,,,9.03,,7.89,,,1.3,21.44,,,1.61,,,,1.16,8.53,34.35,
2020-11-20,,3.93,,,,,,,,,9,,7.84,,,1.31,21.42,,,1.61,,,,1.16,8.53,34.35,
2020-11-21,,3.85,,,,,,,,,9.03,,7.84,,,1.3,21.48,,,1.63,,,,1.16,8.54,34.33,
2020-11-22,,3.78,,,,,,,,,9.07,,7.84,,,1.3,21.53,,,1.65,,,,1.16,8.55,34.31,
2020-11-23,,3.7,,,,,,,,,9.1,,7.84,,,1.29,21.58,,,1.67,,,,1.16,8.56,34.28,
2020-11-24,,3.62,,,,,,,,,9.13,,7.84,,,1.29,21.63,,,1.7,,,,1.16,8.57,34.26,
2020-11-25,,3.54,,,,,,,,,9.16,,7.84,,,1.28,21.69,,,1.72,,,,1.16,8.59,34.24,
2020-11-26,,3.46,,,,,,,,,9.19,,7.85,,,1.28,21.74,,,1.74,,,,1.16,8.6,34.21,
2020-11-27,,3.39,,,,,,,,,9.22,,7.85,,,1.27,21.79,,,1.76,,,,1.16,8.61,34.19,
2020-11-28,,3.31,,,,,,,,,9.26,,7.85,,,1.27,21.84,,,1.78,,,,1.16,8.62,34.17,
2020-11-29,,3.23,,,,,,,,,9.29,,7.85,,,1.26,21.9,,,1.8,,,,1.16,8.63,34.14,
2020-11-30,,3.15,,,,,,,,,9.32,,7.85,,,1.26,21.95,,,1.82,,,,1.16,8.64,34.12,
2020-12-01,,3.08,,,,,,,,,9.35,,7.85,,,1.25,22,,,1.85,,,,1.16,8.66,34.09,
2020-12-02,,3,,,,,,,,,9.38,,7.85,,,1.25,22.05,,,1.87,,,,1.16,8.67,34.07,
2020-12-03,,2.92,,,,,,,,,9.42,,7.85,,,1.24,22.11,,,1.89,,,,1.16,8.68,34.05,
2020-12-04,,2.84,,,,,,,,,9.45,,7.86,,,1.24,22.16,,,1.91,,,,1.16,8.69,34.02,
2020-12-05,,2.86,,,,,,,,,9.43,,7.91,,,1.23,22.15,,,1.91,,,,1.17,8.66,34.01,
2020-12-06,,2.87,,,,,,,,,9.41,,7.96,,,1.23,22.14,,,1.91,,,,1.18,8.64,34,
2020-12-07,,2.88,,,,,,,,,9.39,,8.01,,,1.22,22.13,,,1.91,,,,1.18,8.61,33.98,
2020-12-08,,2.9,,,,,,,,,9.38,,8.06,,,1.22,22.12,,,1.92,,,,1.19,8.58,33.97,
2020-12-09,,2.91,,,,,,,,,9.36,,8.11,,,1.21,22.11,,,1.92,,,,1.2,8.56,33.96,
2020-12-10,,2.92,,,,,,,,,9.34,,8.16,,,1.21,22.1,,,1.92,,,,1.2,8.53,33.94,
2020-12-11,,2.94,,,,,,,,,9.32,,8.22,,,1.2,22.09,,,1.92,,,,1.21,8.5,33.93,
2020-12-12,,2.95,,,,,,,,,9.31,,8.27,,,1.2,22.08,,,1.92,,,,1.22,8.48,33.92,
2020-12-13,,2.96,,,,,,,,,9.29,,8.32,,,1.19,22.07,,,1.93,,,,1.23,8.45,33.9,
2020-12-14,,2.98,,,,,,,,,9.27,,8.37,,,1.19,22.06,,,1.93,,,,1.23,8.42,33.89,
