Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;ROBERT MARKOVÈIÆ;BORIS TOPOLOVEC;DRAGUTIN JAMBREÈINA;ŽELJKO ANTONÈIÆ;FRANC TURNAR;ANTONIJO LUGAR;MARIJA LUPINSKI;MARINA NOVAK;LJILJANA FARKAŠ;PETRA ANTONÈIÆ;NADA LAZAREVIÆ;IVANÈICA JAMBREÈINA;IVAN PAVUSA;TIHOMIR KRIŽANIÆ;MOST NEZAVISNIH LISTA - MOST;DENIS GRGUROVIÆ;VELIMIR KUÈKO;SONJA FAŽON;SINIŠA MARKULINÈIÆ;NENAD MESIÆ;LEONARDA FLUKSEK;BOŽO IVOŠEVIÆ;GORDANA KUŠAR;TIHANA TUŠEK;HELENA FRANÈIÆ;SUZANA CERJAN;MATIJA JANÈIKIÆ;VESNA HORVAT;MIRJANA FLUKSEK;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;NATAŠA HLABAN;DARKO CIGLENEÈKI;ANA MIKLEUŠEVIÆ;PREDRAG DARABOŠ;SANDRA CRNKOVIÆ;ZORAN PUSIÆ;BARBARA GAŠPAR;IVAN ŠPOLJARIÆ;RENATA ŠALKOVIÆ;BOŽIDAR KIC;RUŽICA KARTELO;DANIJEL PIKUTIÆ;MAJA HERCEG;SINIŠA MILIÈIÆ;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;VLADIMIR KNEŽ;ROBERT CIFREK;NEDO ŠAPINA;IVANKA BUŠLJETA;IVONA ŠPRALJA;TOMISLAV MAJNARIÆ;LEONI GLAD;TOMISLAV BAGO;TIHOMIR BORBAŠ;ÐURÐICA SRUK-VRATARIÆ;KATARINA SVETEC;ILIJA KRIŽIÆ;VERONIKA AUGUSTINOVIÆ;DAMIR VIDAKOVIÆ;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;DARIO CAREV;ANDRIJA RANOGAJEC;DARKO ZVER;BERNARD TOPLAK;NATAŠA SAJKO;ASJA SUPANÈIÆ BALOG;JANJA VARGA;TOMISLAV BEDEKOVIÆ;BRUNO CESAREC;ANICA BENGER;DENIS VLAŠIÆ;ZLATKA NOVOSEL BARIÈEVIÆ;LJUBICA GORIÈKI;VIKTOR ŠIMUNIÆ;"""BANDIÆ MILAN 365 - STRANKA RADA I SOLIDARNOSTI"" - ""365 STRANKA RADA I SOLIDARNOSTI""";LUKA GRABUŠIÆ;IVAN PEPELKO;TIHANA GJURAŠIN;MLADEN GALIN;ALEN PEER;SANDRA BELINIÆ;IVAN ŠTEFEK;ŽELJKA KRAMARIÆ;MIRJANA PALÈEC;MARIO ŠKRNJUG;SABINA DREMPETIÆ;NEDELJKA HABAZIN;LADISLAV PREŽIGALO;TOMISLAV KONÈEVSKI;BLOK UMIROVLJENICI ZAJEDNO - BUZ;MIROSLAV VOJVODIÆ;ANTUN LINK;DRAGUTIN POLAŠEK;RUŽICA ŽIHER;ANKA STARIJ;STEVO HUDJA;KATA MUŽJAK;ŽELJKO OSREÈKI;FRANJO HUBAK;LUÈANO DAUTBEGOVIÆ;VJEKOSLAV ZAJEC;ZVONKO HREN;ANICA POLEZARI;MIROSLAV PULJIÆ;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA;MARINA GRADIŠER;JADRANKA LUKAVEÈKI;JASNA RAKIÆ;DARKO CVITKOVIÆ;IVICA POŽGAJ;BORIS GRGIÆ;MIRKO POSAVEC;DARINKA PERGAR;KARLO KORUNEK;DRAGO BENKO;SIMONA MURKOVIÆ;DANIJELA ÐUNÐUŠ;ÐURÐA ÈAMIÆ;MATIJA LADIÆ;DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET, HRVATSKI SUVERENISTI, BLOK ZA HRVATSKU - BLOK, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, STRANKA UMIROVLJENIKA - SU, ZELENA LISTA;DAVOR DRETAR;LADISLAV ILÈIÆ;HRVOJE ŠLEZAK;MLADEN PTIÈAR;SANDRA MAJSEC;ANTE RONÈEVIÆ;IGOR FRANOLIÆ;NEVENKA LONÈARIÆ JELAÈIÆ;BLAŽENKA FILIPAN-ŽIGNIÆ;ZDENKO BEŠTEK;MIRELA MIKLOŠIÆ;TIN HRGOVIÆ;MARIJA HERTELENDI;ÐURÐA BOSNAR;HRVATSKA DEMOKRATSKA STRANKA - HDS;DEJAN KORENT;BOŽO RENDIÆ;BARICA VINCEK;STJEPAN ÈASEK;ZVONKO KOLAREK;DENIS STOLNIK;NIKOLA KUHAR;DAVOR ŠIPEK;BRANKO PITEŠA;MARIJAN BEHIN;MATIJA MEŠTRIÆ;MATIJA BREZOVEC;KRISTINA PINTARIÆ;MIODRAG HABULAN;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;ŽARKO TUŠEK;DARKO HORVAT;ANÐELKO STRIÈAK;DAMIR HABIJAN;ZORAN GREGUROVIÆ;LJUBOMIR KOLAREK;MARIJAN KOSTANJEVAC;LJUBICA JEMBRIH;DRAŽEN SRPAK;NADICA DREVEN BUDINSKI;EMIL GREDIÈAK;VJERAN VRBANEC;NEVENKA BENIÆ;SINIŠA JENKAÈ;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;PREDRAG ŠTROMAR;NENAD HRANILOVIÆ;ROBERT ŠPLAJT;MARIJA RIBIÆ;BERNARDA TOPOLKO;BOŽICA MAKAR;JASMIN KRIZMANIÆ;KAROLINA JUZBAŠIÆ;MIRKO KOROTAJ;BOŽIDAR NOVOSELEC;MARIJA PREKUPEC;ANÐELKO FEREK-JAMBREK;MILORAD BATINIÆ;BLAŽENKA DIVJAK;HRVATSKA STRANKA BUDUÆNOSTI - HSB;BRANIMIR BUNJAC;NEVEN TOPLEK;MIRJANA ÆUTUK;JOSIP TURKALJ;SAŠA SVRTAN;FRAN ŠURINA;FRANCIŠKA VIDA;MATIJA HRANJEC;SAŠA PETRI;ANJA NOVAK;KRISTINA ŠTEBIH;ANKA HUKIÆ;VALENTINA ÈOLIK;MARKO RANÈIÆ;HRVATSKA STRANKA GRAÐANSKOG OTPORA - HSGO;TAMARA TRUBELJA;LIDIJA CIGELJEVIÆ-VUKOVIÆ;ŽELJKA RAKIÆ;MARINA ÈRNJAK;ANTUN TOPOLOVEC;BARICA GOTIÆ;VESNA VUKOVIÆ;HRVOJE PODOBNIK;KATICA MARÈEC;BLAŽENKA ŠÆETINEC;BISERKA HAAG;ZORAN JERIÆ;NIKO ZVONIMIR PERKUŠIÆ;KATARINA BEŠIÆ;NARODNA STRANKA - REFORMISTI - REFORMISTI, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;RADIMIR ÈAÈIÆ;NATALIJA MARTINÈEVIÆ;ANÐELKO TOPOLOVEC;DARKO DANIA;TOMISLAV PALJAK;ROBERT VUGRIN;DAVOR KLJAK;MARIJA PUH;MIRA LETIÆ;JELENA PAVLEKOVIÆ;VESNA BEDNJANIÆ;TANJA TROJKO;VLATKA VRÈEK KRAJAÈIÆ;SANDRA HERMAN;SLOBODNA HRVATSKA;DANIJEL GALOVIÆ;DEJAN POSAVEC;RAJKO DONDUR;NEVENKA CEGLEC;DRAGICA KARLOVÈEC;BRANKO HLEB;JADRANKA MEÐERAL;DRAGA FEGEŠ;MILA ŽELJEZNJAK;ANDREJA KRÈAR;MIRJANA SPAJIÆ;NEDJELJKA LONÈAR;ZVONIMIR BERAKOVIÆ;IVICA ŠTRUKELJ;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, SNAGA - STRANKA NARODNOG I GRAÐANSKOG AKTIVIZMA - SNAGA, GRAÐANSKO-LIBERALNI SAVEZ - GLAS, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS;ŽELJKO KOLAR;MATIJA POSAVEC;BARBARA ANTOLIÆ VUPORA;STJEPAN KOVAÈ;ANDREJA MARIÆ;ŽELJKO PAVIÆ;JASENKA AUGUŠTAN-PENTEK;MIROSLAV MARKOVIÆ;JOŠKO KLISOVIÆ;ÐURÐICA SLAMEK;MLADEN NOVAK;JADRANKA BAHLEN;BOŠKA BAN VLAHEK;SINIŠA HAJDAŠ DONÈIÆ;ŽIVI ZID, PROMIJENIMO HRVATSKU - PH, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, STRANKA IVANA PERNARA - SIP, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ, ZAGORSKA STRANKA ZA ZAGREB - ZSZ, NEZAVISNA LISTA STIPE PETRINA - NLSP;DOMINIK VULETIÆ;SNJEŽANA SABOLEK;NEDJELJKO BABIÆ;LJUBOMIR BRUÈIÆ;DRAGUTIN HANŽEK;DARINKA BISTROVIÆ;JASNA HRLEC;ANDREA JERNEIÆ;MILJENKO HRENEK;ALAN GOTT;IVAN BENÈINA;JADRANKA PEŠT;VESNA SOBOÈANEC;DENIS MARTINIÆ
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;017;PAKA;"POSLOVNI PROSTOR ""PLASTILAK"" VL. FRANJE KUZMIÆA";PAKA 20;66;31;31;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;1;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;018;SUDOVEC;DRUŠTVENI DOM SUDOVEC;TRG SVETOG FLORIJANA 1, SUDOVEC;276;141;141;139;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;90;0;0;18;0;0;0;0;0;0;0;0;0;0;58;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;6;1;0;0;0;0;2;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;019;DONJE MAKOJIŠÆE 1.;KUÆA VL. VLADIMIRA OŠTREKA;DONJE MAKOJIŠÆE 16;104;46;46;45;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;020;DONJE MAKOJIŠÆE 2.;OSNOVNA ŠKOLA PODRUTE U DONJEM MAKOJIŠÆU;DONJE MAKOJIŠÆE 115;319;133;133;129;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;3;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;2;0;0;0;0;0;0;0;0;0;0;48;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;4;3;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;7;0;0;0;0;0;0;0;0;0;3;0;9;3;0;0;0;0;1;0;0;0;1;1;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;021;MAÐAREVO;PODRUÈNA ŠKOLA MAÐAREVO;MADŽAREVO 149;778;384;384;373;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;1;1;0;12;1;1;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;208;0;0;1;0;0;0;0;0;0;0;0;0;0;196;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;16;7;6;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;96;1;20;1;0;0;0;0;1;0;4;0;1;0;31;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;022;TOPLIÈICA;KUÆA VL. VLADE CESARA;TOPLIÈICA, ZLATARSKA 48;211;101;101;100;1;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;0;0;1;0;0;0;0;1;0;1;0;0;0;40;7;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;8;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;2;1;0;0;0;0;0;1;0;0;0;0;6;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;023;KRÈ;U POSLOVNOM PROSTORU VL. STJEPANA PAŽURA;KRÈ 44;353;181;181;178;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;1;0;1;7;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76;0;0;3;1;0;0;0;0;0;0;0;0;0;68;21;9;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;5;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;5;7;0;0;0;0;0;3;0;0;0;2;0;1;3;1;1;0;0;0;0;0;0;0;1;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;024;JELENŠÈAK;KUÆA VL. NEVENKE KUZMIÆ;JELENŠÈAK 7;163;71;71;70;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1;0;0;0;0;0;0;0;0;0;0;0;0;23;13;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;2;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;025;KAMENA GORICA;DRUŠTVENI DOM KAMENA GORICA;KAMENA GORICA 40 B;186;99;99;97;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;0;0;0;0;0;0;46;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;2;4;0;1;0;0;0;3;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;026;PODRUTE;ZADRUŽNI DOM PODRUTE (U PRIZEMLJU);PODRUTE 29;228;87;87;85;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;1;0;0;0;0;0;0;0;0;0;0;0;29;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;1;5;1;0;0;0;1;0;0;0;0;0;0;11;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;027;PODEVÈEVO;DRUŠTVENI DOM PODEVÈEVO;PODEVÈEVO 90;643;269;269;256;13;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;150;0;0;2;1;0;0;0;0;0;19;0;0;1;111;13;8;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;3;7;4;0;1;0;0;1;0;0;0;0;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;028;ZAVRŠJE PODBELSKO;PODRUÈNA ŠKOLA ZAVRŠJE PODBELSKO;ZAVRŠJE PODBELSKO 115;711;288;288;282;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;10;0;3;0;0;1;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;122;4;3;5;6;0;1;0;0;0;9;0;0;0;70;28;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;10;4;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;3;10;1;0;0;0;0;1;2;0;0;0;0;13;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0
003;III. IZBORNA JEDINICA;5;VARAŽDINSKA ŽUPANIJA;grad;NOVI MAROF;029;FILIPIÆI;KUÆA VL. ZVONKA KOŠÆAKA;FILIPIÆI 2;99;28;28;25;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;3;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
