Rbr IJ;Naziv izborne jedinice;Rbr.županije;Županija;Oznaka Gr/Op/Dr;Grad/opæina/država;Rbr BM;Naziv BM;Lokacija BM;Adresa BM;Ukupno biraèa;Glasovalo biraèa;Glasovalo biraèa (po listiæima);Važeæi listiæi;Nevažeæi listiæi;AUTOHTONA - HRVATSKA STRANKA PRAVA - A - HSP;JOSIP ÈIŠ;IVAN ÈELIKOVIÆ;SANDRA ÐURÐEK;DARKO TVRDOJEVIÆ;BOŽENA RORZECER;DARKO KUDELIÆ;JASNA ÈOLAKOVIÆ;DALIBOR TUCAKOVIÆ;MAJA GRGIÆ;ANTUN KNEŽ;VERICA HOLIK;BRANISLAV KUJUNDŽIÆ;ZORICA POLJANEK;ILIJANA TUCAKOVIÆ;MOST NEZAVISNIH LISTA - MOST;MARINA BUDIMIR;HRVOJE GALIÆ;JOSIP REÐO;MATIJA JOŠIÆ;MATO LONÈAR;MARIJA KUNÈEVIÆ;MARKO KOVAÈEVIÆ;NIKOLA RAJIÆ;MIRJANA LONÈAR;JAKICA VUKOVIÆ;ANTUN ŠARC;HANA MIJATOVIÆ;SANELA GRUIÆ;MARIJA MALOÈA;MOŽEMO! - POLITIÈKA PLATFORMA, NOVA LJEVICA - NL, RADNIÈKA FRONTA - RF, ODRŽIVI RAZVOJ HRVATSKE - ORAH, ZAGREB JE NAŠ!, ZA GRAD;RENATO ADŽIÆ;GORDANA ŠIMIÆ;BORIVOJ ZARIÆ;SANJA KONJEVIÆ;TOMISLAV KAUÈIÆ;RENATA KOLOMBO;DRAŽEN GRUBANOVIÆ;KRISTINA SKITARELIÆ;ENIS ÈAUŠEVIÆ;NIKICA NADRAMIJA;MILAN MARINKOVIÆ;PETRA KADAK;JAN TEŽAK;VANDA ŠAJER;NEOVISNI ZA HRVATSKU - NHR, HRVATSKA STRANKA PRAVA - HSP, GENERACIJA OBNOVE - GO;KREŠIMIR ŠTETIÆ;VIŠNJA RAKUŠA;SONJA DAMJANOVIÆ;IVANKA GARIÆ;IVAN FRANIÆ;IVICA BIÈANIÆ;NIKOLINA KLAIÆ;KREŠIMIR DŽOIÆ;IGOR BUKVIÆ;DRAGICA SALOPEK;IVAN MILIÆ;IVAN RAJIÈ;SNJEŽANA HANÈIÆ;DAMIR KONRAD;STRANKA S IMENOM I PREZIMENOM, PAMETNO, FOKUS;MARKO KATIÆ;KREŠIMIR MARKOVIÆ;ELVIS KALCINA;DAJANA DORIÆ;MARIO ÐURIÆ;MARIN KNEŽEVIÆ;VEDRAN RAŠIÆ;NIKOLA KOKOT;ANA BORTIÆ;NINA PLEŠE;JELENA DUVNJAK;ŽELJKA ŠELER;LORETA PERIÆ;VEDRAN SALAMON;DEMOKRATI, HRVATSKI LABURISTI - STRANKA RADA;DAVOR DOBROVIÆ;ANDREA MIKULA;IVANA MESIÆ KIŠ;LJILJANA MIHALJEVIÆ;DAVORIN PEVEC;IVAN BRKIÆ;HRVOJE SEKELEZ;DAMIR KUNTIN;RENATA USUMOVIÆ;IRENA BARDAK;ANICA ÈIZMAZIJA;MONICA DOBŠA;VALENTINA BARIŠIÆ;SINIŠA RADOJÈIÆ;DOMOVINSKI POKRET MIROSLAVA ŠKORE - DOMOVINSKI POKRET, HRVATSKI SUVERENISTI, BLOK ZA HRVATSKU - BLOK, HRVATSKA KONZERVATIVNA STRANKA - HKS, HRAST - POKRET ZA USPJEŠNU HRVATSKU, STRANKA UMIROVLJENIKA - SU, ZELENA LISTA;IVAN PENAVA;MARIJAN PAVLIÈEK;RUŽICA VUKOVAC;STJEPAN KULIÆ;DRAŽEN ÐUROVIÆ;NIKOLA BARIŠIÆ;MARKO BIKIÆ;MARTIN KORDIÆ;ANITA MATIÆ;IVANA MUJKIÆ;ELENA MIKOLÈEVIÆ;KARLO ZEÈIÆ;DUBRAVKA LIPOVAC PEHAR;ANGELA NALETILIÆ;HRVATSKA DEMOKRATSKA ZAJEDNICA - HDZ;ZDRAVKO MARIÆ;MARIO BANOŽIÆ;JOSIP ALADROVIÆ;PERO ÆOSIÆ;MARIJANA BALIÆ;MLADEN KARLIÆ;DARKO PULJAŠIÆ;DANIJEL MARUŠIÆ;NIKOLA MAŽAR;ANKICA ZMAIÆ;JOSIP ŠARIÆ;ANAMARIJA BLAŽEVIÆ;LJUBICA MAKSIMÈUK;STEVO CULEJ;HRVATSKA NARODNA STRANKA - LIBERALNI DEMOKRATI - HNS;ŽELJKO MATANOVIÆ;ZDRAVKO KUZIK;MARICA VIDOVIÆ;DUŠKO SIMIÆ;VJEKOSLAV LEKO;ANTO STOJANOVIÆ;IGOR RUBIL;MIHAELA SILOVIÆ;ANITA GRABAREVIÆ;NADA BARIÈEVAC;MILE ŽAGAR;KATARINA JURIÆ;AMIRA GRABAREVIÆ;IGOR TOT;NARODNA STRANKA - REFORMISTI - REFORMISTI, HRVATSKA SELJAÈKA STRANKA BRAÆE RADIÆ - HSS BRAÆE RADIÆ, STRANKA HRVATSKIH UMIROVLJENIKA - UMIROVLJENICI - UMIROVLJENICI;PREDRAG LIVAK;NATAŠA ABRAMOVIÆ;IVICA POKAS;IVAN ZOVKIÆ;SINIŠA ŠALAMON;DRAŽEN SABOLIÆ;JASNA CVETEK-KOLIÆ;STELA ANDRUN KURTOVIÆ;MARA STOJAKOVIÆ;MIRJANA HORVAT;JOZO KAJIÆ;MONIKA COPAK;ZORAN KOPIÆ;NIKOLA LJUBAN;SNAGA SLAVONIJE I BARANJE - Snaga SiB;MATO KLARIÆ;VLADIMIR MILKOVIÆ;JOSIP BITUNJAC;ANTUN VITEZ;VESNA MARKOVAC;ZDRAVKO LJUBAS;JOSIP ÈIVIÆ;TEA JELIÆ;MAJDA HALEPOVIÆ;ALEN ŠTEFANÈIÆ;IVANA PENIÆ PACHER;IVAN BAZDANOVIÆ;MIRELA MANDARIÆ;SANJA MOR;SOCIJALDEMOKRATSKA PARTIJA HRVATSKE - SDP, HRVATSKA SELJAÈKA STRANKA - HSS, HRVATSKA STRANKA UMIROVLJENIKA - HSU, SNAGA - STRANKA NARODNOG I GRAÐANSKOG AKTIVIZMA - SNAGA, GRAÐANSKO-LIBERALNI SAVEZ - GLAS, ISTARSKI DEMOKRATSKI SABOR - IDS, PRIMORSKO GORANSKI SAVEZ - PGS;PREDRAG FRED MATIÆ;MARINA OPAÈAK BILIÆ;DAVOR VLAOVIÆ;VINKO GRGIÆ;MARTINA VLAŠIÆ ILJKIÆ;MARIO MILINKOVIÆ;BILJANA GAÆA;MIRNA KRAJINA-ANDRIÈEVIÆ;STJEPAN GAŠPAROVIÆ;STRIBOR VALENTA;NATAŠA ÈOPÈIÆ;IVAN VLAHOVIÆ;MIHAJLA PAVKOVIÆ;ŽELJKO SABO;ŽIVI ZID, PROMIJENIMO HRVATSKU - PH, HRVATSKA SELJAÈKA STRANKA - STJEPAN RADIÆ - HSS - SR, STRANKA IVANA PERNARA - SIP, HRVATSKA STRANKA SVIH ÈAKAVACA KAJKAVACA I ŠTOKAVACA - HSSÈKŠ, ZAGORSKA STRANKA ZA ZAGREB - ZSZ, NEZAVISNA LISTA STIPE PETRINA - NLSP;GORANKA DOROTIÆ;GORAN KAJKIÆ;JASENKO STIPAC;IVANA TORDINAC;TATJANA DRAŽENOVIÆ;MARIO IGIÆ;IVAN JAKOBOVIÆ;VELIMIR JELIÆ;DOMAGOJ CVITKOVIÆ;KRISTINA HELD;PETRA ŠPANIÆ;MANUELA HRENEK MIRT;SLAVEN MATOŠEVIÆ;PAVAO JOSIÆ
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;014;PODRUÈNA ŠKOLA MITROVAC;MITROVAC;MITROVAC 59;97;58;58;56;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;0;0;0;0;0;0;0;23;0;0;0;0;0;19;4;0;0;2;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;015;DRUŠTVENI DOM;OVÈARE;OVÈARE 2;102;51;51;50;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;18;6;2;0;0;1;0;0;0;4;0;0;0;0;0;13;2;0;2;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;016;PODRUÈNA ŠKOLA;POREÈ;POREÈ 78;96;21;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;017;VATROGASNI DOM;ŠUMANOVCI;ŠUMANOVCI BB;115;54;54;52;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;1;0;0;0;0;0;0;0;0;0;0;0;29;3;0;6;0;0;0;5;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;018;PODRUÈNA ŠKOLA;TOMINOVAC;TOMINOVAC 29;124;47;47;45;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;1;0;0;0;0;0;0;0;0;0;27;12;0;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;019;DRUŠTVENI DOM;VENJE;VENJE 16A;78;56;56;55;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;0;0;0;0;1;0;1;0;0;0;0;0;34;10;0;7;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;4;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;020;DRUŠTVENI DOM;VETOVO;ZAGREBAÈKA 1;398;154;154;153;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;3;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;6;0;2;0;2;0;0;0;2;0;0;0;0;0;93;42;0;11;0;0;0;15;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;6;1;0;0;0;0;0;0;0;0;0;2;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;KUTJEVO;021;PODRUÈNA ŠKOLA;VETOVO;MATIJE GUPCA 7A;470;150;150;147;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;14;3;2;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;42;13;1;0;0;10;0;0;1;2;0;0;0;0;0;51;11;0;5;0;0;0;9;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;30;9;0;1;1;1;0;1;0;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;001;OSNOVNA ŠKOLA LIPIK;LIPIK;ŠKOLSKA 25;687;346;346;330;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;2;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50;20;0;1;0;5;0;0;0;1;0;0;0;0;0;158;50;0;5;0;0;0;0;3;1;0;0;37;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;27;0;3;0;0;0;0;0;0;0;0;0;16;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;002;DRUŠTVENI DOM U LIPIKU;LIPIK;SLAVONSKA 45;458;202;202;192;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;4;0;0;0;1;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;11;0;0;0;3;0;0;0;0;0;0;2;0;1;97;32;1;9;1;0;0;2;0;0;0;0;11;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;9;1;0;0;0;0;1;0;0;0;1;0;15;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;003;GRADSKA UPRAVA U LIPIKU;LIPIK;MARIJE TEREZIJE 27;658;280;280;266;14;3;2;0;0;0;0;0;0;0;0;0;0;1;0;0;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;36;15;0;0;0;2;0;0;0;1;0;0;0;0;1;127;28;0;3;0;0;0;3;2;0;1;0;17;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;19;0;1;1;0;0;0;0;0;0;1;0;18;2;9;3;0;0;0;1;0;0;1;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;004;DRUŠTVENI DOM U ANTUNOVCU;ANTUNOVAC;POLJANSKA 79;282;109;109;104;5;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;7;0;2;0;0;0;0;0;0;0;0;2;0;0;53;18;2;2;0;0;0;0;0;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;6;0;0;0;0;0;0;1;0;0;1;0;0;1;4;1;2;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;005;DRUŠTVENI DOM U BREKINSKOJ;BREKINSKA;BREKINSKA 65;96;48;48;45;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;38;19;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;006;DRUŠTVENI DOM U BREZINAMA;BREZINE;BREZINE 49;175;87;87;84;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;4;0;0;0;0;0;0;0;0;0;0;0;0;0;51;16;0;3;0;1;0;0;0;0;0;0;8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;0;1;0;0;0;0;0;0;0;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;007;BUJAVICA (BIVŠI LAKTOFRIZ);BUJAVICA;BUJAVICA BB;17;5;5;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;008;OSNOVNA ŠKOLA U DOBROVCU;DOBROVAC;STJEPANA RADIÆA 54;316;148;148;145;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;6;1;0;0;2;0;0;0;0;0;0;0;0;0;88;19;1;5;0;0;0;3;1;0;0;0;28;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;26;6;0;0;0;0;0;0;0;0;0;0;0;4;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;009;DRUŠTVENI DOM U DONJEM ÈAGLIÆU;DONJI ÈAGLIÆ;UL. ROBERTA ŽILIJA 92;295;126;126;122;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;14;0;0;0;3;0;0;0;1;0;0;0;0;0;64;12;0;5;0;0;0;1;2;0;0;1;14;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;7;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;010;DRUŠTVENI DOM U FILIPOVCU;FILIPOVAC;TABOR 14;313;145;145;141;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;60;16;0;1;0;0;0;0;2;0;0;0;11;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;17;0;3;0;0;0;0;0;0;1;0;0;9;6;8;3;2;0;0;0;0;0;0;0;1;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;011;DRUŠTVENI DOM U GAJU;GAJ;SLAVKA SUDRE 2;226;128;128;126;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;5;0;1;0;5;0;0;0;1;0;0;0;0;1;72;20;0;3;0;0;0;0;2;0;0;0;9;0;4;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;12;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
005;V. IZBORNA JEDINICA;11;POŽEŠKO-SLAVONSKA ŽUPANIJA;grad;LIPIK;012;DRUŠTVENI DOM U JAPAGI;JAPAGA;PSUNJSKA 11;138;37;37;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;21;3;0;0;0;0;0;0;0;0;0;1;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
